2020-03-27 17:25:33.802566: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2020-03-27 17:25:33.810999: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2400040000 Hz
2020-03-27 17:25:33.813822: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x634a1c0 executing computations on platform Host. Devices:
2020-03-27 17:25:33.813850: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
fail to load model...
-1010.1151699158237 0.055153605 26.86239 0.0055299713
-1009.6884433014968 0.055363245 26.916498 0.0055010216
-1010.5434204769076 0.053716592 27.041914 0.005485745
-1010.3651333458567 0.052449096 27.223316 0.00550876
-1010.9013129456937 0.0570435 27.307407 0.0055011106
-1011.4280198579519 0.053379398 27.276312 0.005487561
save 성공!
-1010.6345884099826 0.052277397 27.195915 0.005478935
-1010.6664965941396 0.052723207 27.25267 0.00552095
-1010.3635567491315 0.053400718 27.305153 0.0054975464
-1010.6923986822139 0.04969186 27.375584 0.005490401
-1010.4294037795975 0.051543072 27.53391 0.005505493
-1010.6412765608188 0.051687457 27.413555 0.0055282805
-1010.9758948969674 0.04979175 27.48188 0.005546438
-1011.3960945612208 0.049645968 27.552324 0.005582684
-1011.6550898145365 0.05022716 27.567982 0.0055477656
-1013.0559247168354 0.04747578 27.68116 0.0055463407
save 성공!
-1014.8030899203072 0.04798229 27.786507 0.005534631
-1015.6235347375315 0.046475638 27.86539 0.005502548
-1017.1405883247535 0.03942983 27.963762 0.005472893
-1017.837548647702 0.040999226 28.156418 0.005469337
-1019.1444373313539 0.03997403 28.22064 0.0054294723
-1020.1498104696337 0.039036892 28.274168 0.005472386
-1020.9777552123903 0.040838987 28.446367 0.0054612337
-1021.3110345867467 0.03668461 28.546503 0.0054395627
-1022.2156097250319 0.040125348 28.617744 0.0055070673
-1022.3761484296234 0.039909936 28.811419 0.005538659
save 성공!
-1022.6535669586718 0.03964653 28.73671 0.0055059628
-1022.9120802822276 0.04038095 28.693333 0.005549439
-1023.8300108071704 0.037768744 28.68705 0.0055427267
-1025.1242683895173 0.02903359 28.739353 0.0055282414
-1026.3585658931756 0.029689739 28.684765 0.0055311536
-1026.7728398301308 0.027098265 28.8863 0.00548689
-1026.8521391354186 0.024204196 29.024473 0.0054447316
-1027.0947709616376 0.025481846 29.106035 0.005446596
-1027.6907562230363 0.025221214 29.146215 0.0054208
-1028.1714012750883 0.02478917 29.166653 0.0054506175
save 성공!
-1030.0156235973477 0.021327853 29.093739 0.0054879594
-1030.4698380222815 0.021958606 29.081427 0.005524866
-1030.4528461569819 0.022032283 29.017773 0.0054979753
-1030.8285549465852 0.021216735 29.01914 0.005464728
-1031.5753832678195 0.019448806 29.049633 0.0055190097
-1031.7258838220012 0.016309904 29.04236 0.0054591815
-1031.5729536304418 0.01918935 28.934437 0.005465243
-1032.2923361792602 0.01910869 28.889748 0.00546413
-1033.1022270552533 0.016730906 28.816761 0.005437898
-1033.7748655717521 0.01547588 28.687414 0.005395788
save 성공!
-1034.6837907668469 0.015910387 28.817461 0.0053695412
-1034.538713078354 0.014275001 28.893364 0.0053994954
-1035.759157232881 0.014060669 28.796604 0.005405646
-1035.803128098554 0.01746299 28.817438 0.0054430407
-1035.1756543174226 0.016151085 28.827364 0.0054500196
-1035.7780728973353 0.013220073 28.841772 0.0055101197
-1035.3532210225367 0.014531523 28.896004 0.0055197007
-1035.4370522198533 0.016101211 28.903236 0.005490506
-1035.7294189318907 0.014977294 28.971985 0.005520937
-1036.2147246414183 0.014686198 29.03609 0.005483299
save 성공!
-1036.0535542375746 0.013998223 28.965427 0.0054741795
-1036.143182341015 0.011802551 28.940166 0.005447849
-1036.8684916254929 0.012909126 28.883083 0.005488859
-1037.0706265168542 0.012881053 28.871649 0.0054665487
-1038.1857420473123 0.013339961 28.817421 0.0054599596
-1039.4601770989389 0.01098287 28.711714 0.0054320856
-1039.9725805504363 0.011877361 28.618498 0.0054385723
-1040.579179386265 0.012233168 28.512457 0.005406664
-1041.8492676409267 0.012727796 28.331589 0.0054055382
-1041.8124867056251 0.01149273 28.241539 0.0054366547
save 성공!
-1041.6502233013368 0.011478117 28.36977 0.0054615457
-1042.5001038718915 0.012129391 28.555779 0.005472628
-1044.1261552457486 0.009742717 28.623728 0.0054432326
-1044.4327808175783 0.009580108 28.646624 0.0054146117
-1043.6648654210132 0.009844482 28.616453 0.005373254
-1044.5915007628894 0.008485316 28.630686 0.005317085
-1044.8122851067044 0.004864694 28.575832 0.0052625765
-1045.667925921444 0.0035508974 28.444887 0.0052094455
-1046.2110211368695 0.0030648825 28.398802 0.0052272715
-1046.5087373957494 0.0017009451 28.47749 0.0052471543
save 성공!
-1046.7563771171585 0.0027658364 28.477879 0.0052377516
-1047.3932786562734 0.0013837853 28.416529 0.0052352846
-1048.3892261752806 -0.0019236911 28.507986 0.0052157594
-1047.7302707060464 -0.0015954734 28.489676 0.00525065
-1048.1251424052991 0.00011220103 28.422073 0.00526197
-1048.4951692945738 -0.0011294638 28.46916 0.0052529885
-1048.2190507700222 -0.0024569628 28.461279 0.0052705766
-1046.8331470558314 -0.0016932287 28.579802 0.005317508
-1047.0848491014608 -0.001998866 28.480371 0.0052748825
-1047.4623631957952 -0.0033386617 28.324034 0.0052873157
save 성공!
-1047.381658627262 -0.0014981331 28.185207 0.0052815615
-1047.3264931462295 -0.0022270645 28.29809 0.0052284114
-1047.4077104162982 -0.0017717651 28.269861 0.0052225823
-1047.5662441051006 -0.0013266699 28.201117 0.0051931893
-1047.011332544835 -7.206425e-05 28.226748 0.0051796264
-1047.4706116618381 -0.001853953 28.185846 0.0052020806
-1047.9861130859435 -0.0016297138 28.280909 0.005242048
-1047.8197223302282 -0.0005819407 28.200783 0.0052306717
-1047.8639062449497 -0.0018772888 28.105225 0.0052395486
-1048.2078440373582 -0.008914455 28.061363 0.0052257124
save 성공!
-1048.5434575731044 -0.005163947 28.034145 0.005210799
-1048.5181332767027 -0.0025306258 28.053589 0.005258404
-1049.36844824079 -0.006308377 27.991701 0.0052685924
-1049.8913248015795 -0.0060235667 28.077578 0.0052454127
-1049.163942458174 -0.0062292265 28.051157 0.0052150395
-1049.7152367029921 -0.0067756013 28.095085 0.0052142213
-1050.3242659290293 -0.006790467 28.039993 0.0052162223
-1050.6776010327749 -0.0078043495 28.056667 0.005182057
-1050.4528075077967 -0.0068800068 27.994291 0.005178767
-1052.369475131124 -0.0068855677 28.015575 0.0052356403
save 성공!
-1053.2318725167713 -0.0042151166 28.275389 0.005253268
-1054.8934485480422 -0.0038213646 28.334492 0.0052351183
-1056.148806724911 -0.004590949 28.351625 0.005242839
-1056.5855495612113 -0.0004699257 28.375177 0.0053093857
-1058.0952739701913 -0.0028260532 28.250622 0.005287064
-1058.4617436574706 -0.0046800356 28.326641 0.0052623916
-1058.9752965266923 -0.00439637 28.252993 0.0052878456
-1059.807831344984 -0.0039908276 28.191652 0.00527034
-1060.037360144972 -0.0049533346 28.12842 0.0052631106
-1059.2004475170454 -0.0032622486 28.029488 0.0052688187
save 성공!
-1059.4298362464838 -0.005977593 28.023272 0.0052632694
-1059.2208877697256 -0.0037224249 27.998884 0.0052656387
-1059.0132911418873 -0.0020788058 28.01062 0.0052479063
-1059.4494270513892 -0.0029858279 27.977974 0.0052809888
-1059.0773165486153 -0.00095928815 28.033497 0.005275679
-1057.8730760880755 -0.00021549776 27.972515 0.0052537657
-1058.367177773662 0.0011737387 27.74308 0.0052988823
-1058.0830293856166 -0.002668453 27.653254 0.0052986783
-1057.4798677445624 -0.004871282 27.7282 0.005236214
-1058.631446157918 -0.010932336 27.759731 0.0051713814
save 성공!
-1058.3702905592738 -0.0040429747 27.722717 0.0052191303
-1058.9253644425871 -0.0029050189 27.783628 0.0052052494
-1058.0925677449243 -0.0026176441 27.67366 0.005232279
-1058.5152162687964 0.0063062827 27.585693 0.005232524
-1057.8626713200422 0.0072438167 27.620964 0.00523752
-1057.149749349877 0.012893305 27.518 0.0052251583
-1057.23374925518 0.011334747 27.582151 0.005288309
-1057.5908368078099 0.011486697 27.497786 0.0052497946
-1058.3447133816098 0.013634651 27.59395 0.0052552805
-1059.3907115275972 0.009741533 27.62591 0.005215242
save 성공!
-1058.4966638552291 0.014342226 27.672867 0.0051705246
-1058.6848899364363 0.0146851465 27.811386 0.005149845
-1058.9227108953498 0.011649826 27.813528 0.0051211184
-1058.8838844531697 0.0124482075 27.823576 0.0051102815
-1058.0732073310987 0.013353756 27.80938 0.0051137256
-1058.4314931406961 0.017357009 27.806202 0.0051535647
-1058.7469573254964 0.014303722 27.861061 0.005183742
-1058.4350676924205 0.01305064 27.957552 0.0051846253
-1058.388950278887 0.011846488 28.005789 0.00519371
-1058.1167140500008 0.013962662 28.057241 0.005181542
save 성공!
-1057.67697718581 0.013337273 27.996393 0.0051905424
-1057.7896421415135 0.015354249 27.961458 0.0051924563
-1056.4037514790264 0.015654238 28.129026 0.005136764
-1055.9568159269097 0.01499451 28.15845 0.0050850366
-1056.8804755359386 0.014314787 28.278637 0.005119716
-1056.9392885780903 0.014408308 28.231234 0.005056145
-1057.3148657705365 0.015421095 28.215586 0.005091765
-1057.6280061226819 0.012843467 28.271683 0.0050554127
-1057.9673019449756 0.010895266 28.256332 0.0050343676
-1057.4767696079855 0.009638002 28.246319 0.0050480245
save 성공!
-1058.3841439590808 0.012681425 28.23692 0.0050653373
-1058.1804170362484 0.011300909 28.28185 0.005050353
-1058.034259403211 0.010494723 28.326414 0.0050333273
-1057.2814271400396 0.011580161 28.367393 0.004992394
-1057.4519868872937 0.010677035 28.331423 0.005043502
-1057.7739831147658 0.010464205 28.255056 0.0050819437
-1058.0931039546617 0.009441771 28.446507 0.0050607277
-1058.714983038431 0.010175893 28.520737 0.0050450987
-1057.542642215678 0.008695507 28.53808 0.0050143767
-1058.5194792853026 0.0059179477 28.68033 0.0049987505
save 성공!
-1059.1619314172517 0.008899145 28.624727 0.004975671
-1059.7605093253017 0.0043918467 28.707996 0.0050144233
-1059.2888628383078 0.008196898 28.714645 0.005051111
-1060.1671025328035 0.005492809 28.72073 0.0050479043
-1060.5019194842591 0.006004064 28.73196 0.005033618
-1059.8264563371508 0.004158756 28.75495 0.0050485106
-1060.5539562477463 0.003762139 28.745718 0.0050504385
-1060.7818460610445 0.006763179 28.887573 0.0051159156
-1060.6506014859006 0.0077209147 28.847885 0.0051503037
-1060.3923485955384 0.0073849177 28.804817 0.0051127686
save 성공!
-1060.0592821272226 0.0045865746 28.92115 0.005164659
-1059.8965803547446 0.0076014358 28.907717 0.005162468
-1059.939595952264 0.00907157 28.976751 0.0051636933
-1060.6330210724416 0.008969137 28.944895 0.00511447
-1059.900934274964 0.008395408 29.089205 0.0051036016
-1059.4129464245407 0.009425044 29.117638 0.005097153
-1059.8479036303834 0.0104507515 29.226181 0.0051290942
-1059.657453641624 0.011827158 29.134089 0.0050839777
-1060.0876803307856 0.008146858 29.201572 0.005135938
-1059.6791959548177 0.0066974745 29.354969 0.005179416
save 성공!
-1061.0881506080382 0.0057134433 29.354712 0.0051826607
-1060.7633283715506 0.0073120617 29.353151 0.005192509
-1060.9245609115007 0.0050048977 29.307056 0.0051871347
-1060.3648446813042 0.004682263 29.375826 0.0051957984
-1061.4519035577564 0.0030505883 29.365318 0.0052287807
-1060.7990845058118 0.00642991 29.372747 0.005175452
-1060.824240219011 0.002023699 29.247183 0.0051585543
-1061.0892844834816 0.005081345 29.462646 0.005182219
-1060.7673136490243 0.0010465726 29.394855 0.005218792
-1060.0240130120683 0.006995587 29.359865 0.0051785256
save 성공!
-1059.709303300378 0.0014653408 29.45298 0.005159232
-1060.0207706936048 -0.00028165116 29.400524 0.0051587443
-1059.581245237932 0.0034246058 29.373787 0.0052159345
-1059.9978106356418 0.0020242808 29.410511 0.0052147657
-1060.6266472887578 0.0013646698 29.410513 0.005201321
-1061.14523029689 0.0031390768 29.54487 0.0052023763
-1060.9876873844448 0.0043269442 29.502087 0.0052663945
-1061.046440390523 0.0039422847 29.411022 0.0052406252
-1061.1775199144613 0.0022301015 29.55922 0.0052637565
-1059.2792098585446 0.007236504 29.52601 0.0052064997
save 성공!
-1059.5283095000382 0.00026818216 29.634174 0.0052321823
-1059.009577446207 0.0012132457 29.53404 0.0052333684
-1058.3593770041955 -0.00012560457 29.57514 0.0052268426
-1059.0983568132485 -0.005261023 29.629892 0.0052181883
-1057.8743099520834 -0.003854642 29.684332 0.0052410006
-1057.564191811938 -0.0041056895 29.707756 0.005263512
-1057.8034745490434 -0.0031720705 29.722178 0.005222167
-1057.6083820422775 -0.0026771415 29.793774 0.0051859943
-1057.6982187340104 -0.0022951772 29.82889 0.0051936875
-1058.3477142008885 -0.0037870116 29.85812 0.0052091656
save 성공!
-1058.5755193150212 -0.0016353482 29.765139 0.005215695
-1058.5227605687346 -0.0027009388 29.78309 0.0052505718
-1058.157801708633 -0.0009092185 29.722149 0.0052452357
-1057.9386717919274 -0.002649106 29.658064 0.0052779336
-1058.1637761766938 -0.0016685022 29.520805 0.0052992767
-1058.3894611706678 -0.0012817623 29.59077 0.0052619902
-1057.5909351701625 -0.008564252 29.693327 0.0052273637
-1058.1386819376355 0.0010807944 29.725595 0.0052335905
-1058.6319019262316 -0.007931833 29.66605 0.0052418523
-1058.598450407199 -0.003804794 29.519278 0.005242095
save 성공!
-1059.988244708889 -0.011912848 29.467766 0.0051964764
-1059.2062470358019 -0.010892153 29.32558 0.005195417
-1059.296680687523 -0.013369832 29.334219 0.005192946
-1058.9442284805355 -0.018265698 29.354631 0.005181647
-1059.0402209491162 -0.018140392 29.31488 0.0051761507
-1059.360579373545 -0.01853947 29.220486 0.00519256
-1059.1666402924993 -0.014303408 29.007002 0.0051714163
-1059.0318526247036 -0.018214194 28.998781 0.005183526
-1056.9644627578452 -0.019727506 28.825567 0.005187265
-1057.1557962218913 -0.015790435 28.845741 0.0051829703
save 성공!
-1057.9121261664122 -0.017801316 28.814663 0.0052022375
-1057.152663741295 -0.015341341 28.663237 0.005172027
-1057.254801930741 -0.010684972 28.468966 0.0052110404
-1058.3081041095518 -0.012532172 28.446917 0.00521848
-1058.3092844972625 -0.009580214 28.480425 0.005164236
-1057.8435718551596 -0.011850498 28.426332 0.0051275594
-1058.1949984181254 -0.010384777 28.354097 0.005126312
-1058.7528109478628 -0.007764227 28.29258 0.00511715
-1058.809245532727 -0.007931145 28.175007 0.005139779
-1059.3178765660762 -0.009216082 28.129194 0.005170952
save 성공!
-1060.6123404583145 -0.011590464 28.143711 0.005150883
-1060.355038446021 -0.009753967 28.120123 0.0051212907
-1059.7403080263246 -0.008640882 27.922125 0.0051712715
-1059.8301243540116 -0.01037889 27.794035 0.0051774886
-1059.0173826953605 -0.011245533 27.619759 0.0051401053
-1059.0028908548281 -0.009737759 27.720148 0.0052010785
-1058.2239627816653 -0.0076355147 27.629524 0.005170013
-1057.4925886281399 -0.008336522 27.65306 0.0051993597
-1056.4581089306864 -0.004130002 27.628105 0.0052235
-1056.1712097011427 -0.0026418453 27.660173 0.005248272
save 성공!
-1055.617923362206 -0.005042942 27.616716 0.0052627176
-1055.5120026782508 -0.0008363441 27.477236 0.0052967854
-1055.975210818456 -0.00541349 27.506086 0.0052939123
-1056.824359513206 -0.003876766 27.500086 0.0053131944
-1055.137054099333 -0.0037070494 27.475496 0.0052895965
-1054.4935308754311 -0.0014611571 27.473526 0.005291179
-1054.1417975951829 -0.00024609227 27.352486 0.0052622245
-1053.6063014408885 -0.0052989786 27.41169 0.005261796
-1053.902865670615 -0.00500157 27.509075 0.005244023
-1053.3356730567355 -0.0016611926 27.474007 0.005226269
save 성공!
-1054.6566231324123 -0.00015354663 27.531204 0.005294894
-1053.4212332292386 0.0029534737 27.316998 0.00524278
-1053.5943300718275 -0.005123006 27.20229 0.0052017774
-1052.6959926256732 -0.00439891 27.138744 0.0052681845
-1052.674669819222 -0.0050631003 27.148384 0.0052735656
-1052.032677277748 -0.0059919693 27.168879 0.0052799108
-1051.9423756508374 -0.002227605 27.14983 0.0053041615
-1052.2219589780307 -0.008780702 27.068762 0.00528581
-1053.4568739113201 -0.009681664 26.980553 0.0053017763
-1054.0964692783818 -0.008771697 26.960241 0.005355334
save 성공!
-1056.3686048375484 -0.0068920804 26.779896 0.0053633493
-1057.5027619156958 -0.010053277 26.814365 0.0053628194
-1056.8903927316314 -0.010613603 26.751223 0.0053666485
-1056.6559955209768 -0.010303447 26.729673 0.0054207854
-1058.8941649011583 -0.00985296 26.747025 0.005472041
-1058.7068617770663 -0.006706719 26.703314 0.005481733
-1058.601086726204 -0.010564922 26.687004 0.005453046
-1058.8101261863162 -0.009168159 26.715002 0.0054317075
-1057.6946391208357 -0.008362919 26.646711 0.005421234
-1058.1572369932169 -0.00835128 26.487272 0.005401298
save 성공!
-1057.0377426385903 -0.009488368 26.57448 0.005397303
-1057.8282243269161 -0.007302851 26.652084 0.0054043164
-1058.2999063883117 -0.008897031 26.795527 0.00540945
-1058.5562695384808 -0.009911492 26.674671 0.0054069078
-1057.607201382833 -0.00901286 26.662304 0.0054067625
-1057.8468680019735 -0.013576318 26.73889 0.0054712757
-1057.751503945187 -0.008307801 26.78114 0.005434209
-1056.9682797724968 -0.011200185 26.55598 0.005430235
-1057.1673382082768 -0.00952334 26.615654 0.00537321
-1057.4758498085387 -0.011514293 26.635574 0.0053708497
save 성공!
-1059.0122284016759 -0.008378934 26.634434 0.0053822533
-1060.0819377124826 -0.010558 26.626137 0.0053427164
-1060.2630178020308 -0.006988889 26.705603 0.0053414023
-1059.2856030254402 -0.007977614 26.764532 0.005311718
-1060.0908462953314 -0.009584102 26.723854 0.005312934
-1060.3254811986187 -0.008906906 26.69779 0.0053091496
-1060.1457224271373 -0.0120211495 26.861433 0.0052467408
-1060.3916616720599 -0.011126739 26.945593 0.0053044516
-1060.758441271706 -0.009291267 26.909063 0.0053054206
-1060.9279362621946 -0.011876341 27.003328 0.0053360458
save 성공!
-1062.3923344627035 -0.008974324 26.816319 0.00526832
-1061.2626697336314 -0.010569025 26.850471 0.005239291
-1062.3767987333208 -0.00972184 26.866566 0.0052391053
-1061.7187253209756 -0.007609129 26.81896 0.005239728
-1062.1793276095652 -0.00913077 26.82328 0.0052861394
-1062.4244066079223 -0.0066116243 26.92756 0.005277612
-1062.7896761073441 -0.0057102735 27.03159 0.0053248005
-1063.2983499492193 -0.008210762 27.114006 0.005386089
-1063.3454420388975 -0.009376735 27.08995 0.0053713387
-1063.3020442905352 -0.008563044 27.154343 0.0053839684
save 성공!
-1062.5315440584698 -0.009913324 27.21459 0.0053921426
-1063.361900228181 -0.0099511845 27.20981 0.0053619724
-1063.2076267609823 -0.0071423664 27.118776 0.0054286085
-1063.911276356066 -0.007866085 27.04197 0.005369003
-1062.6966961280875 -0.0048154755 27.052519 0.005375822
-1063.010048439931 -0.010741587 27.081886 0.0053917156
